mean,sd,lcl,median,ucl,Rhat,n.eff,parameter,species,BayesP,GoFSlope
8.168,1.81232854619638,5,8,12,1.02,284,"N[3, 3]",PETH,0,0.834045378829096
11.84,1.67427851809361,9,12,15,1.1,230,"N[4, 3]",PETH,0,0.834045378829096
7.55466666666667,1.73253649584862,5,7,11.65,1.19,184,"N[5, 3]",PETH,0,0.834045378829096
10.4106666666667,2.2257350725526,7,10,15,1.09,204,"N[6, 3]",PETH,0,0.834045378829096
7.80533333333333,1.79332491764587,5,8,12,1.03,240,"N[7, 3]",PETH,0,0.834045378829096
9.296,2.06973609105872,6,9,14,1.07,162,"N[8, 3]",PETH,0,0.834045378829096
10.744,2.26188128598113,7,10,16,1.06,275,"N[9, 3]",PETH,0,0.834045378829096
7.79466666666667,1.31952565344109,6,8,11,1.09,170,"N[10, 3]",PETH,0,0.834045378829096
10.7786666666667,2.0004206331288,7,11,15,1.06,285,"N[11, 3]",PETH,0,0.834045378829096
8.20266666666667,2.0017354324518,5,8,12.65,1.05,180,"N[12, 3]",PETH,0,0.834045378829096
10.72,1.95647833788954,7,11,15,1.03,264,"N[13, 3]",PETH,0,0.834045378829096
9.888,1.90783355589667,7,10,14,1.07,186,"N[14, 3]",PETH,0,0.834045378829096
8.65333333333333,2.03244625750875,5,9,12,1.07,200,"N[15, 3]",PETH,0,0.834045378829096
10.4613333333333,1.89792268465658,7,10,14,1.07,201,"N[16, 3]",PETH,0,0.834045378829096
10.64,2.04521091834919,7,10,15,1.11,185,"N[17, 3]",PETH,0,0.834045378829096
7.06933333333333,2.05160517131492,4,7,12,1.05,244,"N[18, 3]",PETH,0,0.834045378829096
12.312,2.06090162502275,9,12,17,1.12,154,"N[19, 3]",PETH,0,0.834045378829096
11.0666666666667,2.09999575587382,8,11,15,1.05,203,"N[20, 3]",PETH,0,0.834045378829096
6.224,1.69868146412962,4,6,10,1.06,148,"N[21, 3]",PETH,0,0.834045378829096
9.672,1.851907529367,7,9,14,1.04,132,"N[22, 3]",PETH,0,0.834045378829096
11.76,2.30228902602568,8,12,17,1.1,171,"N[23, 3]",PETH,0,0.834045378829096
11.9493333333333,1.90133455335429,9,12,16,1.06,230,"N[24, 3]",PETH,0,0.834045378829096
6.648,2.12920612355346,4,6,12,1.08,305,"N[25, 3]",PETH,0,0.834045378829096
11.68,1.76840966047823,9,12,15,1.07,211,"N[26, 3]",PETH,0,0.834045378829096
10.7146666666667,2.13230144384309,7,11,16,1.05,200,"N[27, 3]",PETH,0,0.834045378829096
11.0746666666667,2.20591652974118,7,11,15.65,1.06,264,"N[28, 3]",PETH,0,0.834045378829096
9.83733333333333,2.03910784028548,6,10,14,1.08,149,"N[29, 3]",PETH,0,0.834045378829096
11.2293333333333,1.96784127586234,8,11,15.65,1.14,193,"N[30, 3]",PETH,0,0.834045378829096
6.264,2.08050795936568,3,6,11,1.1,205,"N[31, 3]",PETH,0,0.834045378829096
10.912,2.13832859913086,8,11,16,1.18,167,"N[32, 3]",PETH,0,0.834045378829096
5.65066666666667,1.90779244527811,3,5,10,1.08,189,"N[33, 3]",PETH,0,0.834045378829096
9.98933333333333,1.65302941258139,7,10,13,1.02,291,"N[34, 3]",PETH,0,0.834045378829096
11.1626666666667,1.89643440648774,8.35,11,15,1.15,124,"N[35, 3]",PETH,0,0.834045378829096
7.42666666666667,2.39190554186659,4,7,13,1.02,291,"N[36, 3]",PETH,0,0.834045378829096
9.424,1.52657738181652,7,9,13,1.04,187,"N[37, 3]",PETH,0,0.834045378829096
7.66666666666667,1.26800754621371,6,7,11,1.14,155,"N[38, 3]",PETH,0,0.834045378829096
10.208,1.96750065400991,7,10,15,1.02,220,"N[39, 3]",PETH,0,0.834045378829096
12.824,2.30923743692738,9,13,18,1.1,209,"N[40, 3]",PETH,0,0.834045378829096
5.01866666666667,1.95734550502075,2,5,9,1.1,418,"N[41, 3]",PETH,0,0.834045378829096
7.072,2.04171470349834,4,7,11,1.09,195,"N[42, 3]",PETH,0,0.834045378829096
10.2426666666667,1.91176860002346,7,10,15,1.02,170,"N[43, 3]",PETH,0,0.834045378829096
7.18666666666667,1.82300607751189,4,7,11,1.14,166,"N[44, 3]",PETH,0,0.834045378829096
11.9386666666667,1.94962586108655,9,12,16,1.06,192,"N[45, 3]",PETH,0,0.834045378829096
11.616,2.49636313003644,7,11,17,1.02,179,"N[46, 3]",PETH,0,0.834045378829096
12.4746666666667,2.02491785885647,9,12,17,1.03,190,"N[47, 3]",PETH,0,0.834045378829096
8.85066666666667,1.93865638827523,5.35,9,13,1.09,266,"N[48, 3]",PETH,0,0.834045378829096
10.5973333333333,2.05160517131492,7,10,15,1.05,199,"N[49, 3]",PETH,0,0.834045378829096
7.55733333333333,1.82123344621087,5,7,11.65,1.11,371,"N[50, 3]",PETH,0,0.834045378829096
5.22666666666667,1.55275616031772,3,5,9,1.08,282,"N[51, 3]",PETH,0,0.834045378829096
10.3626666666667,1.77826850030586,7.35,10,14,1.04,252,"N[52, 3]",PETH,0,0.834045378829096
9.27466666666667,2.04017754636143,6,9,13,1.1,229,"N[53, 3]",PETH,0,0.834045378829096
16.792,1.81480542113405,14,17,21,1.12,73,"N[54, 3]",PETH,0,0.834045378829096
7.34933333333333,1.51042485553131,5,7,11,1.06,212,"N[55, 3]",PETH,0,0.834045378829096
7.384,1.47592443613366,5,7,11,1.14,203,"N[56, 3]",PETH,0,0.834045378829096
7.72533333333333,1.67292798919768,5,7,11,1.09,344,"N[57, 3]",PETH,0,0.834045378829096
9.94133333333333,2.37562788397873,6,10,15,1.03,375,"N[58, 3]",PETH,0,0.834045378829096
10.6053333333333,2.34554380849639,7,10,16.65,1.11,241,"N[59, 3]",PETH,0,0.834045378829096
9.78933333333334,1.51318389173163,7,10,13,1.15,225,"N[60, 3]",PETH,0,0.834045378829096
6.61066666666667,1.72366148435706,4,6,10,1.02,316,"N[61, 3]",PETH,0,0.834045378829096
8.752,1.56493665621581,6,9,12,1.13,263,"N[62, 3]",PETH,0,0.834045378829096
